[2026-01-17 15:07:56 INF] [] Configuring services
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Races.NonPlayableRaces.Cyclops.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Races.NonPlayableRaces.Fish.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Races.NonPlayableRaces.Griffon.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Races.NonPlayableRaces.Horse.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Races.NonPlayableRaces.Rat.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Passives.DualWield.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Passives.FourthWield.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Passives.ThirdWield.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Flags.ActFlagValues.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Flags.ItemFlagValues.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Flags.ShieldFlagValues.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Room.Look.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Player.Test.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Item.Look.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Item.Weapon.Poke.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Item.Fountain.Pour.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Commands.Admin.Pulse.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Classes.Druid.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.FireShieldAfterHitAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.IceShieldAfterHitAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.NextHitDamageModifierAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.RakeAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.ShadowWordPainAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.Affects.ShockShieldAfterHitAffect.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.POC.AbilityGroups.DruidBasics.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Quest.GeneratedQuest.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Quest.PredefinedQuest.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Quest.QuestManager.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Quest.QuestSanityCheck.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Race.RaceManager.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.NeededBlueprintsSanityCheck.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.TableValues.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Axe.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Dagger.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Flail.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Mace.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Polearm.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Spear.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Staff.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Sword.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Weapons.Whip.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Flaming.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Frost.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Poison.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Sharp.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Shocking.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Vampiric.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.WeaponEffects.Vorpal.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.AcidBlast.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Armor.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Bless.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Blindness.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.BurningHands.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CallLightning.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Calm.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Cancellation.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CauseCritical.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CauseLight.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CauseSerious.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ChainLightning.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ChangeSex.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CharmPerson.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ChillTouch.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ColourSpray.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ContinualLight.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ControlWeather.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CreateFood.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CreateRose.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CreateSpring.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CreateWater.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CureBlindness.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CureCritical.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CureDisease.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CureLight.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CurePoison.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.CureSerious.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Curse.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Demonfire.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectEvil.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectGood.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectHidden.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectInvis.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectMagic.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DetectPoison.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DispelEvil.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DispelGood.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.DispelMagic.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Earthquake.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.EnchantArmor.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.EnchantWeapon.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.EnergyDrain.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.FaerieFire.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.FaerieFog.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Farsight.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Fireball.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Fireproof.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Flamestrike.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.FloatingDisc.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Fly.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Frenzy.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Gate.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.GiantStrength.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Harm.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Haste.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Heal.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.HeatMetal.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.HolyWord.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Identify.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Infravision.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Invisibility.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.KnowAlignment.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.LightningBolt.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.LocateObject.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.MagicMissile.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.MassHealing.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.MassInvis.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Nexus.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.PassDoor.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Plague.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Poison.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Portal.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ProtectionEvil.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ProtectionGood.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.RayOfTruth.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Recharge.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Refresh.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.RemoveCurse.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Sanctuary.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Shield.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.ShockingGrasp.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Sleep.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Slow.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.StoneSkin.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Summon.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Teleport.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Ventriloquate.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.Weaken.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Spells.WordOfRecall.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathAcid.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathAny.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathFire.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathFrost.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathGas.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.BreathLightning.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.CastAdept.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.CastCleric.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.CastJudge.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.CastMage.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.CastUndead.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Executioner.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Fido.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Guard.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Janitor.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Nasty.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.OgreMember.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.PatrolMan.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Poison.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.Thief.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Specials.TrollMember.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Socials.SocialDefinitionGenerator.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Backstab.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Bash.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Berserk.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.DirtKicking.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Disarm.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Envenom.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Hide.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Kick.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Lore.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.PickLock.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Recall.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Rescue.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Scrolls.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Sneak.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Staves.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Steal.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Trip.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.Wands.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.NonPlayableCharacter.Bite.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.NonPlayableCharacter.Crush.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Skills.NonPlayableCharacter.Tail.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.Dwarf.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.Elf.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.Giant.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.Human.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Bat.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Bear.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Cat.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Centipede.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Dog.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Doll.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Dragon.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Fido.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Fox.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Goblin.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Hobgoblin.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Kobold.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Lizard.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Modron.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Orc.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Pig.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Rabbit.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.SchoolMonster.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Snake.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.SongBird.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Troll.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Unique.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.WaterFowl.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Wolf.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Races.NonPlayableRaces.Wyvern.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Passives.Dodge.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Passives.EnhancedDamage.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Passives.FastHealing.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Passives.Haggle.
[2026-01-17 15:07:56 INF] [] Registering type Mud.Server.Rom24.Passives.HandToHand.
